context_screen_width,context_session_id,timestamp,country,os,context_screen_inner_height,browser,context_app_namespace,context_page_tab_url,context_page_initial_referrer,context_screen_height,context_ip,referrer,id,context_app_name,context_app_install_type,context_destination_type,event,context_page_referring_domain,application,isp,context_page_title,context_page_initial_referring_domain,context_source_type,context_request_ip,page,context_page_url,gclid,name,device_type,context_library_version,exp_version,uuid_ts,fbclid,campaign,external_user_id,context_screen_inner_width,context_page_referrer,content,medium,context_page_search,adset,creative,source,ip_address,city,user_id,context_timezone,anonymous_id,utm_search,context_destination_id,channel,context_page_path,country_code,context_app_version,placement,assets_visible_count,context_locale,referrer_page,context_library_name,widget_id,adgroup,device,gc_name,device_orientation,original_timestamp,network_type,component_name,event_text,term,gc_id,active_tab,context_screen_density,timezone,version,sent_at,context_user_agent,received_at,context_source_id,region,component_position,context_session_start,context_traits_investment_status,obpp_kyc_status,context_traits_obpp_kyc_status,investment_status,context_traits_external_user_id,context_traits_gc_name,context_traits_gc_id,context_campaign_name,context_campaign_medium,context_campaign_source
393,1777201760322.0,2026-04-26T16:42:01.745+05:30,India,Android,796,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,873,ip_5d31b28bd1,,c7f7eac4-667f-45af-981f-817d2f26bab1,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_5d31b28bd1,/assets,https://www.gripinvest.in/assets?type=bonds,,,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,,,,392,$direct,,,?type=bonds,,,,ip_5d31b28bd1,Bhopal,1817388,GMT+0530,971663ce-d360-436e-9607-96642bf4adbe,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,,39,en-US,/profile,RudderLabs JavaScript SDK,no-context,,,,Portrait,2026-04-26T16:42:00.548+05:30,4g,Unknown,asset_search_initiated,,,bonds,2.75,Asia/Kolkata,IPv4,2026-04-26T16:42:00.552+05:30,"Mozilla/5.0 (Linux; Android 14; V2334 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-26T16:42:01.749+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Madhya Pradesh,0,,False,False,False,False,,,,,,
360,1777201977726.0,2026-04-26T16:44:08.923+05:30,India,Android,719,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,800,ip_f042408d32,Not received,5c9e9e08-7e3c-44fe-b50f-710e81892a43,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_f042408d32,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,Not received,Not received,,360,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_f042408d32,Kochi,1810793,GMT+0530,6f06d94a-6576-4f45-8a9e-a4eb173075ad,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-GB,/assetdetails/capri-global-capital-limited/ncd/rcbcgl260201/2422,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T16:44:09.624+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-26T16:44:09.628+05:30,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T16:44:08.927+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Kerala,0,,False,True,True,False,,,,,,
407,1777202050008.0,2026-04-26T16:45:04.562+05:30,India,Android,813,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,904,ip_55baf66ca4,Not received,4447f537-15b4-42f3-97ab-938358454f3a,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,ONEOTT INTERTAINMENT LIMITED,Invest in non-market linked investment opportunities,,Javascript,ip_55baf66ca4,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,Not received,Not received,,406,$direct,Not received,Not received,,Not received,Not received,Not received,ip_55baf66ca4,Mumbai,1681392,GMT+0530,11abcc48-edae-47ba-8ee1-d37b0f38693a,?gad_source=1&gad_campaignid=18457637920&gclid=CjwKCAjwzLHPBhBTEiwABaLsStfFSUrxvrhCxb23po4H3H7VZJnyoFNzJH-3rtEwp1G_pCi6YabnWhoCTQMQAvD_BwE,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,35,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T16:45:04.779+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-26T16:45:04.78+05:30,"Mozilla/5.0 (Linux; Android 16; 24115RA8EI Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T16:45:04.563+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
360,1777200065178.0,2026-04-26T16:50:35.747+05:30,India,Android,705,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,780,ip_53ae53f62a,Not received,c6463e96-ece1-4ace-813f-54e0a72d38e8,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_53ae53f62a,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_56dafcbd32,Surat,1817256,GMT+0530,2e77480f-e73a-4287-80d4-150154fc2eda,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T16:50:35.909+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-26T16:50:35.91+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S911B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T16:50:35.748+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Gujarat,0,,False,False,False,False,,,,,,
412,1777202505325.0,2026-04-26T16:52:23.048+05:30,India,Android,874,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,915,ip_be255c13e2,Not received,c787c96d-b839-40cc-a37a-d33ad881af2f,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_be255c13e2,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,Not received,Not received,,411,$direct,Not received,Not received,,Not received,Not received,Not received,ip_be255c13e2,Beliātor,1817420,GMT+0530,16be0ce9-7f34-4c29-98fe-9cfea4ec4f0e,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-US,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T16:52:22.481+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.625,Asia/Kolkata,IPv4,2026-04-26T16:52:22.484+05:30,"Mozilla/5.0 (Linux; Android 16; V2318 Build/BP2A.250605.031.A3_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.56 Mobile Safari/537.36",2026-04-26T16:52:23.051+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,West Bengal,0,,False,False,False,False,,,,,,
360,1777202562730.0,2026-04-26T16:52:48.691+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,792,ip_2a0819129e,Not received,0cbcd895-215f-46b5-b864-7262adada285,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Vodafone Idea Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_2a0819129e,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_2a0819129e,Mumbai,6,GMT+0530,b79e11bc-36ce-433a-8c80-1ff3f881e0c0,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,35,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T16:52:46.874+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-26T16:52:46.876+05:30,"Mozilla/5.0 (Linux; Android 15; CPH2573 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.56 Mobile Safari/537.36",2026-04-26T16:52:48.693+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
424,1777201668782.0,2026-04-26T16:57:17.815+05:30,India,Android,822,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?utm_source=email&utm_medium=marketing&utm_campaign=Grip+Sign+Up+To+KYC+Start+-+Phase4,https://www.google.com/,942,ip_4e30cc5838,Not received,851c6c97-9e7e-4f67-a3de-4218c90f07ab,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,com.google.android.gm,Website,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,www.google.com,Javascript,ip_4e30cc5838,/assets,https://www.gripinvest.in/assets?utm_source=email&utm_medium=marketing&utm_campaign=Grip+Sign+Up+To+KYC+Start+-+Phase4,Not received,Not received,Phone,3.11.17,,2026-04-26T17:00:14.893+05:30,Not received,Grip Sign Up To KYC Start - Phase4,,423,android-app://com.google.android.gm/,Not received,marketing,?utm_source=email&utm_medium=marketing&utm_campaign=Grip+Sign+Up+To+KYC+Start+-+Phase4,Not received,Not received,email,ip_4e30cc5838,Noida,1817391,GMT+0530,7395a23b-bf86-414c-899f-c2910b26115c,?utm_source=email&utm_medium=marketing&utm_campaign=Grip+Sign+Up+To+KYC+Start+-+Phase4,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,38,en-GB,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T16:57:17.883+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.549999952316284,Asia/Kolkata,IPv4,2026-04-26T16:57:17.884+05:30,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",2026-04-26T16:57:17.816+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Uttar Pradesh,0,,False,False,False,False,,,,Grip Sign Up To KYC Start - Phase4,marketing,email
424,1777202654402.0,2026-04-26T17:05:10.664+05:30,India,Android,883,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/discover,931,ip_6a21e5f31a,Not received,40830986-bc97-4a1a-8e39-7f1d1bb460a4,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_6a21e5f31a,/assets,https://www.gripinvest.in/assets,Cj0KCQjw77bPBhC_ARIsAGAjjV8Zz0YjKdugoh9A5RHVSRR3bOq1ZOuqfu9BoeJRU70_50Dzz4b-pwIaAmf7EALw_wcB,Not received,Phone,3.11.17,,2026-04-26T17:30:25.019+05:30,Not received,23575933566,,423,https://www.gripinvest.in/signup,Not received,cpc,,Not received,Not received,google,ip_6a21e5f31a,Mrigala,1817426,GMT+0530,382d8fd2-0527-4a61-be8d-3beacfa1e5be,?utm_source=google&utm_medium=cpc&utm_campaign=23575933566&utm_referrer=&gad_source=1&gad_campaignid=23575933566&gbraid=0AAAAACUmGAO4M0Xa0uFBWBp8pQObe0Aql&gclid=Cj0KCQjw77bPBhC_ARIsAGAjjV8Zz0YjKdugoh9A5RHVSRR3bOq1ZOuqfu9BoeJRU70_50Dzz4b-pwIaAmf7EALw_wcB,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,38,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T17:05:09.762+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.549999952316284,Asia/Kolkata,IPv4,2026-04-26T17:05:09.763+05:30,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",2026-04-26T17:05:10.665+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,West Bengal,0,,False,True,True,False,,,,,,
440,1777203634664.0,2026-04-26T17:11:14.745+05:30,India,iOS,882,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,956,ip_99ff41aa42,Not received,7a0a4cdf-bb3a-438b-89c1-4695b419d4a8,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_99ff41aa42,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:30:25.019+05:30,Not received,Not received,,440,$direct,Not received,Not received,,Not received,Not received,Not received,ip_99ff41aa42,Bengaluru,1699091,GMT+0530,6b5a1f75-1fba-431f-a2c6-3fb7fbcd0c4b,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_25042026_A_Followup_Deal_Bond_Bundle_Reg_FTI,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,38,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T17:11:14.586+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-26T17:11:14.587+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-04-26T17:11:14.746+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,False,True,True,False,,,,,,
390,1777203399490.0,2026-04-26T17:16:04.72+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,844,ip_38201868ca,Not received,b7760110-b5e2-46d8-a77f-627940b55014,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_38201868ca,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-04-26T17:30:25.019+05:30,Not received,Not received,,390,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_173f3197a2,New Delhi,1774672,GMT+0530,2a2ed535-385a-4bc1-a335-352afc8a0c1c,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,38,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T17:16:04.535+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-26T17:16:04.536+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-04-26T17:16:04.721+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,National Capital Territory of Delhi,0,,False,False,False,False,,,,,,
393,1777203317127.0,2026-04-26T17:21:57.781+05:30,India,Android,736,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/external-ui/80042101-fac5-43ff-94fc-478dad9b3d5f?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,873,ip_de1d357318,Not received,a16c3606-e352-4230-8a91-d11cf4686080,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,app.digio.in,Website,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_de1d357318,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:30:25.019+05:30,Not received,gc,71daf21c-4bfb-40d6-8933-8543d3f80a9f,392,https://app.digio.in/,Not received,connect,,Not received,Not received,Paisa Bazaar,ip_de1d357318,Bokaro,1817402,GMT+0530,dcc642d4-eec2-4bf9-8704-e69dde5e6d72,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,30,en-IN,/user-kyc,RudderLabs JavaScript SDK,no-context,Not received,Not received,Paisa Bazaar,Portrait,2026-04-26T17:21:57.479+05:30,4g,Unknown,asset_search_initiated,Not received,361.0,bonds,2.75,Asia/Kolkata,IPv4,2026-04-26T17:21:57.481+05:30,"Mozilla/5.0 (Linux; Android 12; POCO M2 Pro Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T17:21:57.783+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Jharkhand,0,,False,True,True,False,71daf21c-4bfb-40d6-8933-8543d3f80a9f,Paisa Bazaar,361.0,,,
393,1777203317127.0,2026-04-26T17:24:44.475+05:30,India,Android,736,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/external-ui/80042101-fac5-43ff-94fc-478dad9b3d5f?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,873,ip_de1d357318,Not received,fcf220fb-5335-4877-b530-6a63b0e5192a,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,app.digio.in,Website,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_de1d357318,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T17:30:25.019+05:30,Not received,gc,71daf21c-4bfb-40d6-8933-8543d3f80a9f,392,https://app.digio.in/,Not received,connect,,Not received,Not received,Paisa Bazaar,ip_de1d357318,Bokaro,1817402,GMT+0530,dcc642d4-eec2-4bf9-8704-e69dde5e6d72,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,30,en-IN,/assetdetails/dar-credit-&-capital-ltd./ncd/rcbdar260401/2528,RudderLabs JavaScript SDK,no-context,Not received,Not received,Paisa Bazaar,Portrait,2026-04-26T17:24:44.139+05:30,4g,Unknown,asset_search_initiated,Not received,361.0,bonds,2.75,Asia/Kolkata,IPv4,2026-04-26T17:24:44.142+05:30,"Mozilla/5.0 (Linux; Android 12; POCO M2 Pro Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T17:24:44.478+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Jharkhand,0,,False,True,True,False,71daf21c-4bfb-40d6-8933-8543d3f80a9f,Paisa Bazaar,361.0,,,
384,1777205237114.0,2026-04-26T17:48:00.726+05:30,India,Android,748,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,832,ip_0eb846bb2a,Not received,743aadb0-b0a9-4587-b418-5836f709964e,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,app.digio.in,Mobile App,ZITA TELECOM PRIVATE LIMITED,Invest in non-market linked investment opportunities,,Javascript,ip_0eb846bb2a,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T18:00:08.471+05:30,Not received,Not received,,384,https://app.digio.in/,Not received,Not received,,Not received,Not received,Not received,ip_e41104059f,Kolkata,1817522,GMT+0530,23ad8333-d110-404d-a4b1-56acd47dd344,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/user-kyc,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T17:47:59.491+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-04-26T17:47:59.494+05:30,"Mozilla/5.0 (Linux; Android 16; SM-E176B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T17:48:00.729+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,West Bengal,0,,False,True,True,False,,,,,,
384,1777205237114.0,2026-04-26T17:48:44.18+05:30,India,Android,748,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,832,ip_0eb846bb2a,Not received,bf8ce1a8-46ff-4125-8ea9-de84714dce08,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,app.digio.in,Mobile App,ZITA TELECOM PRIVATE LIMITED,Invest in non-market linked investment opportunities,,Javascript,ip_0eb846bb2a,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T18:00:08.471+05:30,Not received,Not received,,384,https://app.digio.in/,Not received,Not received,,Not received,Not received,Not received,ip_e41104059f,Kolkata,1817522,GMT+0530,23ad8333-d110-404d-a4b1-56acd47dd344,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/assetdetails/kanakdurga/ncd/rcbkd260201/2393,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T17:48:43.592+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-04-26T17:48:43.593+05:30,"Mozilla/5.0 (Linux; Android 16; SM-E176B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T17:48:44.181+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,West Bengal,0,,False,True,True,False,,,,,,
384,1777206647172.0,2026-04-26T18:02:49.359+05:30,India,Android,783,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,857,ip_69a54d4b37,Not received,efe702b9-dc3a-4501-b527-65095b0c90fa,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,TATA PLAY BROADBAND PRIVATE LIMITED,Invest in non-market linked investment opportunities,,Javascript,ip_69a54d4b37,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-04-26T18:30:23.635+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_69a54d4b37,Bengaluru,1710730,GMT+0530,af9f37d1-a0ce-4723-ba2f-abec7c4f865c,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_25042026_A_Followup_Deal_Bond_Bundle_Reg_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,35,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-26T18:02:49.189+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-04-26T18:02:49.19+05:30,"Mozilla/5.0 (Linux; Android 16; SM-M336BU Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T18:02:49.36+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
432,1777206530032.0,2026-04-26T18:04:15.548+05:30,India,Android,809,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,960,ip_e3cf500538,Not received,68648bbc-bd00-41c7-b76e-36edfae1ff9c,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Excitel Broadband Private Limited,Invest in non-market linked investment opportunities,,Javascript,ip_e3cf500538,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-26T18:30:23.635+05:30,Not received,gc,3KW4F5AT,432,https://www.gripinvest.in/external-ui/6d662da5-72a5-4215-a6e5-431bb594f03d?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,connect,,Not received,Not received,ET money,ip_e3cf500538,Delhi,1121239,GMT+0530,d59814f5-ef9a-46dc-ac6a-c987fc6e5d32,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,11,en-us,/assetdetails/IIFL%20SAMASTA%20FINANCE%20LIMITED/ncd/RCBIIFLS260202/2439,RudderLabs JavaScript SDK,no-context,Not received,Not received,ET money,Portrait,2026-04-26T18:04:13.958+05:30,4g,Unknown,asset_search_initiated,Not received,394.0,bonds,2.5,Asia/Kolkata,IPv4,2026-04-26T18:04:13.96+05:30,"Mozilla/5.0 (Linux; Android 15; moto g64 5G Build/V1TDS35H.83-20-5-10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-26T18:04:15.55+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,National Capital Territory of Delhi,0,,False,False,False,False,3KW4F5AT,ET money,394.0,,,
