device,context_screen_density,query_text,active_tab,name,context_request_ip,widget_id,id,country,country_code,referrer_page,referrer,context_screen_width,channel,adset,context_page_referring_domain,context_page_search,context_source_id,gclid,context_locale,context_page_initial_referrer,adgroup,context_screen_inner_height,context_destination_type,context_page_initial_referring_domain,event_text,uuid_ts,context_app_name,context_screen_height,page,source,context_destination_id,context_ip,context_screen_inner_width,context_page_title,received_at,query_length,sent_at,device_type,user_id,component_name,context_page_referrer,network_type,application,fbclid,os,context_page_tab_url,context_page_url,browser,device_orientation,campaign,placement,medium,context_app_namespace,context_timezone,region,context_library_name,exp_version,event,context_app_version,content,term,context_library_version,original_timestamp,isp,ip_address,context_source_type,version,creative,context_app_install_type,context_session_id,timezone,context_page_path,timestamp,anonymous_id,context_user_agent,component_position,city,utm_search,gc_name,external_user_id,gc_id,context_session_start,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_external_user_id,context_traits_gc_id,context_traits_gc_name,context_campaign_medium,context_campaign_source,context_campaign_name
Not received,2.75,Tamilnadu generation and ,bonds,Not received,ip_e3747e1820,no-context,70013f83-3579-496b-bf68-cf30ba1c4b45,India,IN,/discover,Not received,393,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,542,POSTGRES,,asset_search_empty_state,2026-05-10T10:00:17.884+05:30,RudderLabs JavaScript SDK,870,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_e3747e1820,392,Invest in non-market linked investment opportunities,2026-05-10T09:47:13.692+05:30,25,2026-05-10T09:47:13.248+05:30,Phone,765386,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Telangana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T09:47:13.247+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_e3747e1820,Javascript,IPv4,Not received,npm,1778386598519.0,Asia/Kolkata,/assets,2026-05-10T09:47:13.691+05:30,bb751a06-924f-4435-890e-0c6ef81f3073,"Mozilla/5.0 (Linux; Android 16; I2407 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Hyderabad,,,,,,True,True,False,False,,,,,,
Not received,3.0,National hig,bonds,Not received,ip_b036edbf15,no-context,7050434e-d93c-4763-a0a9-9bedb058837a,India,IN,/assetdetails/best-capital-services-limited/ncd/rcbbc260402/2607,government bonds investment,360,web,Not received,www.google.com,,1zPBioi9zJvy4kIey0DcD3upWe6,CjwKCAjwtvvPBhBuEiwAPMijr0OLrWxzAK5zuRiwnSfKze0fiErXxE4p4GjGHCJYSsz_R8DqG-TugRoC6Q0QAvD_BwE,hi-IN,https://www.google.com/,Not received,666,POSTGRES,www.google.com,asset_search_empty_state,2026-05-10T10:00:17.884+05:30,RudderLabs JavaScript SDK,800,/assets,google,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_b036edbf15,360,Invest in non-market linked investment opportunities,2026-05-10T09:56:24.092+05:30,12,2026-05-10T09:57:02.279+05:30,Phone,1851150,Unknown,https://www.google.com/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,18457637920,Not received,cpc,com.rudderlabs.javascript,GMT+0530,Jammu and Kashmir,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T09:57:02.278+05:30,Reliance Jio Infocomm Limited,ip_b036edbf15,Javascript,IPv4,Not received,npm,1778386730793.0,Asia/Kolkata,/assets,2026-05-10T09:56:24.091+05:30,61126bbb-2be5-4da1-851e-363754d777ca,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,Srinagar,?utm_source=google&utm_medium=cpc&utm_campaign=18457637920&utm_referrer=government%20bonds%20investment&gad_source=1&gad_campaignid=18457637920&gclid=CjwKCAjwtvvPBhBuEiwAPMijr0OLrWxzAK5zuRiwnSfKze0fiErXxE4p4GjGHCJYSsz_R8DqG-TugRoC6Q0QAvD_BwE,,,,,False,False,False,False,,,,,,
Not received,3.0,National higj,bonds,Not received,ip_b036edbf15,no-context,4bac9da4-3b79-43a5-a345-ac35c4b0236e,India,IN,/assetdetails/best-capital-services-limited/ncd/rcbbc260402/2607,government bonds investment,360,web,Not received,www.google.com,,1zPBioi9zJvy4kIey0DcD3upWe6,CjwKCAjwtvvPBhBuEiwAPMijr0OLrWxzAK5zuRiwnSfKze0fiErXxE4p4GjGHCJYSsz_R8DqG-TugRoC6Q0QAvD_BwE,hi-IN,https://www.google.com/,Not received,666,POSTGRES,www.google.com,asset_search_empty_state,2026-05-10T10:00:17.884+05:30,RudderLabs JavaScript SDK,800,/assets,google,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_b036edbf15,360,Invest in non-market linked investment opportunities,2026-05-10T09:56:24.407+05:30,13,2026-05-10T09:57:02.595+05:30,Phone,1851150,Unknown,https://www.google.com/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,18457637920,Not received,cpc,com.rudderlabs.javascript,GMT+0530,Jammu and Kashmir,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T09:57:02.594+05:30,Reliance Jio Infocomm Limited,ip_b036edbf15,Javascript,IPv4,Not received,npm,1778386730793.0,Asia/Kolkata,/assets,2026-05-10T09:56:24.406+05:30,61126bbb-2be5-4da1-851e-363754d777ca,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,Srinagar,?utm_source=google&utm_medium=cpc&utm_campaign=18457637920&utm_referrer=government%20bonds%20investment&gad_source=1&gad_campaignid=18457637920&gclid=CjwKCAjwtvvPBhBuEiwAPMijr0OLrWxzAK5zuRiwnSfKze0fiErXxE4p4GjGHCJYSsz_R8DqG-TugRoC6Q0QAvD_BwE,,,,,False,False,False,False,,,,,,
Not received,3.0,Siva,bonds,Not received,ip_34306e975e,no-context,92fa9350-1c17-435f-b30c-707042c1d09c,India,IN,/user-kyc,Not received,360,web,Not received,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.paisabazaar.com/,Not received,415,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,800,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_34306e975e,360,Invest in non-market linked investment opportunities,2026-05-10T10:53:09.727+05:30,4,2026-05-10T10:53:07.71+05:30,Phone,1851206,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Tamil Nadu,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:53:07.708+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_c14c501d2a,Javascript,IPv4,Not received,npm,1778388509895.0,Asia/Kolkata,/assets,2026-05-10T10:53:09.725+05:30,9fc0b9ae-2a08-4578-b7d0-628d238d27bb,"Mozilla/5.0 (Linux; Android 15; RMX5078 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Chennai,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,,True,True,False,False,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,Paisa Bazaar,,,
Not received,3.0,Sivar,bonds,Not received,ip_34306e975e,no-context,1a994a8d-1d8e-4959-9313-e1a3a4ebab9f,India,IN,/user-kyc,Not received,360,web,Not received,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.paisabazaar.com/,Not received,415,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,800,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_34306e975e,360,Invest in non-market linked investment opportunities,2026-05-10T10:53:11.932+05:30,5,2026-05-10T10:53:09.897+05:30,Phone,1851206,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Tamil Nadu,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:53:09.896+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_c14c501d2a,Javascript,IPv4,Not received,npm,1778388509895.0,Asia/Kolkata,/assets,2026-05-10T10:53:11.931+05:30,9fc0b9ae-2a08-4578-b7d0-628d238d27bb,"Mozilla/5.0 (Linux; Android 15; RMX5078 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Chennai,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,,True,True,False,False,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,Paisa Bazaar,,,
Not received,3.0,Sivara,bonds,Not received,ip_34306e975e,no-context,4b71573d-ad80-40db-b991-de6dd20bfe57,India,IN,/user-kyc,Not received,360,web,Not received,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.paisabazaar.com/,Not received,415,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,800,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_34306e975e,360,Invest in non-market linked investment opportunities,2026-05-10T10:53:12.302+05:30,6,2026-05-10T10:53:10.284+05:30,Phone,1851206,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Tamil Nadu,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:53:10.281+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_c14c501d2a,Javascript,IPv4,Not received,npm,1778388509895.0,Asia/Kolkata,/assets,2026-05-10T10:53:12.299+05:30,9fc0b9ae-2a08-4578-b7d0-628d238d27bb,"Mozilla/5.0 (Linux; Android 15; RMX5078 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Chennai,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,,True,True,False,False,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,Paisa Bazaar,,,
Not received,3.0,Sivarajan ,bonds,Not received,ip_34306e975e,no-context,07ce480e-bb54-4b6a-986f-f85d740ec74f,India,IN,/user-kyc,Not received,360,web,Not received,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.paisabazaar.com/,Not received,415,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,800,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_34306e975e,360,Invest in non-market linked investment opportunities,2026-05-10T10:53:12.856+05:30,10,2026-05-10T10:53:10.819+05:30,Phone,1851206,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Tamil Nadu,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:53:10.816+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_c14c501d2a,Javascript,IPv4,Not received,npm,1778388509895.0,Asia/Kolkata,/assets,2026-05-10T10:53:12.853+05:30,9fc0b9ae-2a08-4578-b7d0-628d238d27bb,"Mozilla/5.0 (Linux; Android 15; RMX5078 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Chennai,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,,True,True,False,False,e75bb6bc-2fa2-42c5-8b90-79d07d891bb5,361.0,Paisa Bazaar,,,
Not received,1.875,10 ,bonds,Not received,ip_809f35bb10,no-context,26234c6a-af69-411a-8766-49727a9fb045,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:24.731+05:30,3,2026-05-10T10:54:24.389+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:24.386+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:24.728+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 m,bonds,Not received,ip_809f35bb10,no-context,a0beab9a-b012-4afb-8933-f0d0a136cbd9,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:28.396+05:30,4,2026-05-10T10:54:28.07+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:28.069+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:28.395+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 ma,bonds,Not received,ip_809f35bb10,no-context,34de9b47-01d5-4b46-9d30-d7ce703e962a,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:32.446+05:30,5,2026-05-10T10:54:32.045+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:32.043+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:32.444+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 man,bonds,Not received,ip_809f35bb10,no-context,4d90b683-d187-4ec4-8052-506ea791f4ca,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:33.116+05:30,6,2026-05-10T10:54:32.78+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:32.776+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:33.112+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 mant,bonds,Not received,ip_809f35bb10,no-context,58f0a2a8-7d27-4c13-8cf6-169e06d9e9cd,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:34.096+05:30,7,2026-05-10T10:54:33.777+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:33.775+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:34.094+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 manth,bonds,Not received,ip_809f35bb10,no-context,fd317fc4-6336-4442-b89f-dd0b4aba385c,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:35.371+05:30,8,2026-05-10T10:54:35.039+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:35.037+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:35.369+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 mo,bonds,Not received,ip_809f35bb10,no-context,31a845ed-caa9-4ab4-b021-7ea33fcfa19b,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:43.331+05:30,5,2026-05-10T10:54:42.995+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:42.991+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:43.327+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 mon,bonds,Not received,ip_809f35bb10,no-context,6d06e0f0-4cee-4e94-9707-be3aefee5e69,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:44.001+05:30,6,2026-05-10T10:54:43.666+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:43.663+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:43.998+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,1.875,10 mont,bonds,Not received,ip_809f35bb10,no-context,b7210e23-ca1d-4d90-862a-c263b4c26882,India,IN,/assets/bonds,Not received,385,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,532,POSTGRES,,asset_search_empty_state,2026-05-10T11:00:16.105+05:30,RudderLabs JavaScript SDK,860,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_809f35bb10,384,Invest in non-market linked investment opportunities,2026-05-10T10:54:50.056+05:30,7,2026-05-10T10:54:49.73+05:30,Phone,1842196,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T10:54:49.728+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_809f35bb10,Javascript,IPv4,Not received,npm,1778388579620.0,Asia/Kolkata,/assets,2026-05-10T10:54:50.054+05:30,c3364f61-99c3-487e-8b3e-b59434aca521,"Mozilla/5.0 (Linux; Android 15; V2351 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Ahmedabad,?utm_source=whatsapp&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
