device,context_screen_density,query_text,active_tab,name,context_request_ip,widget_id,id,country,country_code,referrer_page,referrer,context_screen_width,channel,adset,context_page_referring_domain,context_page_search,context_source_id,gclid,context_locale,context_page_initial_referrer,adgroup,context_screen_inner_height,context_destination_type,context_page_initial_referring_domain,event_text,uuid_ts,context_app_name,context_screen_height,page,source,context_destination_id,context_ip,context_screen_inner_width,context_page_title,received_at,query_length,sent_at,device_type,user_id,component_name,context_page_referrer,network_type,application,fbclid,os,context_page_tab_url,context_page_url,browser,device_orientation,campaign,placement,medium,context_app_namespace,context_timezone,region,context_library_name,exp_version,event,context_app_version,content,term,context_library_version,original_timestamp,isp,ip_address,context_source_type,version,creative,context_app_install_type,context_session_id,timezone,context_page_path,timestamp,anonymous_id,context_user_agent,component_position,city,utm_search,gc_name,external_user_id,gc_id,context_session_start,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_external_user_id,context_traits_gc_id,context_traits_gc_name,context_campaign_medium,context_campaign_source,context_campaign_name
Not received,3.0,Banks,bonds,Not received,ip_e0f2b584a7,no-context,52e13d36-6090-45b1-a59c-69b736df888a,India,IN,/assets/bonds,Not received,390,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,441,POSTGRES,,asset_search_empty_state,2026-04-24T10:30:22.767+05:30,RudderLabs JavaScript SDK,844,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_e0f2b584a7,390,Invest in non-market linked investment opportunities,2026-04-24T10:22:45.648+05:30,5,2026-04-24T10:22:45.446+05:30,Phone,1784398,Unknown,$direct,Unknown,Mobile App,Not received,iOS,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Unknown,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:22:45.445+05:30,"Bharti Airtel Ltd., Telemedia Services",ip_e0f2b584a7,Javascript,IPv4,Not received,npm,1777006280455.0,Asia/Kolkata,/assets,2026-04-24T10:22:45.647+05:30,e1d11cd0-aa33-4d76-88fa-84e52cd09331,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",0,Bengaluru,?filter=0.25%25extra&sort=ytm_desc&utm_source=whatsapp&utm_medium=marketing&utm_campaign=PWA_24042026_M_Snapshot_ExtraYTM_Bond_Bundle_RFQDone_IU_Utility_Karix,,,,,True,True,True,True,,,,,,
Not received,2.8125,Slive,bonds,Not received,ip_1de14b40c4,no-context,d99fe446-878a-4ac7-a207-0ededde51b36,Unknown,Unknown,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,Not received,384,web,Not received,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,https://www.paisabazaar.com/,Not received,345,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,832,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_1de14b40c4,384,Invest in non-market linked investment opportunities,2026-04-24T10:31:10.414+05:30,5,2026-04-24T10:31:10.154+05:30,Phone,1800961,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Landscape,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Unknown,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:31:10.154+05:30,Unknown,ip_b764cdc0ea,Javascript,Unknown,Not received,npm,1777005518007.0,Unknown,/assets,2026-04-24T10:31:10.414+05:30,e7c12800-b3a5-4fd5-b355-61eac2ee7ace,"Mozilla/5.0 (Linux; Android 16; SM-S938B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.49 Mobile Safari/537.36",0,Unknown,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,fb2b19a3-e7b9-4067-9a21-1c62b9dd2eec,361.0,,True,True,False,False,fb2b19a3-e7b9-4067-9a21-1c62b9dd2eec,361.0,Paisa Bazaar,,,
Not received,2.8125,Slice ,bonds,Not received,ip_1de14b40c4,no-context,1afd8964-e4c8-4c0a-aa09-59337b8d2ea1,Unknown,Unknown,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,Not received,384,web,Not received,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,https://www.paisabazaar.com/,Not received,345,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,832,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_1de14b40c4,384,Invest in non-market linked investment opportunities,2026-04-24T10:31:11.314+05:30,6,2026-04-24T10:31:11.057+05:30,Phone,1800961,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Landscape,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Unknown,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:31:11.056+05:30,Unknown,ip_b764cdc0ea,Javascript,Unknown,Not received,npm,1777005518007.0,Unknown,/assets,2026-04-24T10:31:11.313+05:30,e7c12800-b3a5-4fd5-b355-61eac2ee7ace,"Mozilla/5.0 (Linux; Android 16; SM-S938B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.49 Mobile Safari/537.36",0,Unknown,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,fb2b19a3-e7b9-4067-9a21-1c62b9dd2eec,361.0,,True,True,False,False,fb2b19a3-e7b9-4067-9a21-1c62b9dd2eec,361.0,Paisa Bazaar,,,
Not received,2.75,Keer,bonds,Not received,ip_9cf95fbecb,no-context,4bb8f71e-8424-4375-a4f3-f8297a05575b,India,IN,/assets/bonds,Not received,393,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,568,POSTGRES,,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,895,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_9cf95fbecb,392,Invest in non-market linked investment opportunities,2026-04-24T10:33:06.365+05:30,4,2026-04-24T10:33:05.966+05:30,Phone,1002261,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:33:05.965+05:30,"Bharti Airtel Ltd., Telemedia Services",ip_9cf95fbecb,Javascript,IPv4,Not received,npm,1777005940283.0,Asia/Kolkata,/assets,2026-04-24T10:33:06.364+05:30,d30354a4-1fae-441c-ac7b-f3a62a77c41a,"Mozilla/5.0 (Linux; Android 13; 22041216I Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",0,Mumbai,,,,,,True,True,True,True,,,,,,
Not received,2.75,Keert,bonds,Not received,ip_9cf95fbecb,no-context,980db39f-f75d-4faf-ad19-99ce1ea3e9e2,India,IN,/assets/bonds,Not received,393,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,568,POSTGRES,,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,895,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_9cf95fbecb,392,Invest in non-market linked investment opportunities,2026-04-24T10:33:09.035+05:30,5,2026-04-24T10:33:08.624+05:30,Phone,1002261,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:33:08.623+05:30,"Bharti Airtel Ltd., Telemedia Services",ip_9cf95fbecb,Javascript,IPv4,Not received,npm,1777005940283.0,Asia/Kolkata,/assets,2026-04-24T10:33:09.034+05:30,d30354a4-1fae-441c-ac7b-f3a62a77c41a,"Mozilla/5.0 (Linux; Android 13; 22041216I Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",0,Mumbai,,,,,,True,True,True,True,,,,,,
Not received,2.8125,Defe,bonds,Not received,ip_90b82f3b1e,no-context,e026262c-59f8-461a-a27d-4e9966960aec,India,IN,/user-kyc,Not received,384,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,531,POSTGRES,,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,832,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_90b82f3b1e,384,Invest in non-market linked investment opportunities,2026-04-24T10:38:14.996+05:30,4,2026-04-24T10:38:14.819+05:30,Phone,1811545,Unknown,https://app.digio.in/,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:38:14.818+05:30,Reliance Jio Infocomm Limited,ip_90b82f3b1e,Javascript,IPv4,Not received,npm,1777006159869.0,Asia/Kolkata,/assets,2026-04-24T10:38:14.995+05:30,63f3d018-e0f6-42c6-83c0-e749fff3f6bc,"Mozilla/5.0 (Linux; Android 15; SM-A166P Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Mumbai,,,,,,True,True,False,False,,,,,,
Not received,2.8125,Nvi,bonds,Not received,ip_90b82f3b1e,no-context,d703a678-38f6-4c23-920f-08897cc1ceb3,India,IN,/assetdetails/regency-fincorp-limited/ncd/rcbrf260201/2394,Not received,384,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,531,POSTGRES,,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,832,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_90b82f3b1e,384,Invest in non-market linked investment opportunities,2026-04-24T10:39:06.126+05:30,3,2026-04-24T10:39:05.954+05:30,Phone,1811545,Unknown,https://app.digio.in/,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:39:05.952+05:30,Reliance Jio Infocomm Limited,ip_90b82f3b1e,Javascript,IPv4,Not received,npm,1777006159869.0,Asia/Kolkata,/assets,2026-04-24T10:39:06.124+05:30,63f3d018-e0f6-42c6-83c0-e749fff3f6bc,"Mozilla/5.0 (Linux; Android 15; SM-A166P Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Mumbai,,,,,,True,True,False,False,,,,,,
Not received,3.0,Lease,bonds,Not received,ip_31f6b6d637,no-context,e4be6520-c62b-4738-9642-849da31e53be,India,IN,direct,Not received,360,web,120241623284150034,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,KYC_Complete_cohort,505,POSTGRES,,asset_search_empty_state,2026-04-24T11:00:32.922+05:30,RudderLabs JavaScript SDK,804,/assets,Facebook,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_31f6b6d637,360,Invest in non-market linked investment opportunities,2026-04-24T10:53:19.598+05:30,5,2026-04-24T10:53:19.517+05:30,Phone,453493,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Remarketing _Campaign,Not received,paid advertising,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T10:53:19.515+05:30,Seven Star Digital Network Private Limited,ip_31f6b6d637,Javascript,IPv4,Not received,npm,1777008195926.0,Asia/Kolkata,/assets,2026-04-24T10:53:19.596+05:30,31ca101e-46eb-4718-a2a8-447ac751869d,"Mozilla/5.0 (Linux; Android 16; CPH2447 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Mumbai,,,,,,False,False,False,False,,,,,,
Not received,3.0,Wes,bonds,Not received,ip_eb96fa12e9,no-context,f1bf0443-ebdc-4856-8713-b0766270991e,India,IN,/discover,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,533,POSTGRES,,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,804,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_eb96fa12e9,360,Invest in non-market linked investment opportunities,2026-04-24T11:21:45.841+05:30,3,2026-04-24T11:21:46.195+05:30,Phone,1030641,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:21:46.194+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_eb96fa12e9,Javascript,IPv4,Not received,npm,1777008095280.0,Asia/Kolkata,/assets,2026-04-24T11:21:45.84+05:30,2091c197-4bfd-4a35-84b8-40449a3c500b,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Bengaluru,,,,,,True,True,True,True,,,,,,
Not received,3.0,Wester,bonds,Not received,ip_eb96fa12e9,no-context,5744e4b8-2d2e-47f9-875b-d4df2ae816bc,India,IN,/discover,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,533,POSTGRES,,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,804,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_eb96fa12e9,360,Invest in non-market linked investment opportunities,2026-04-24T11:21:47.04+05:30,6,2026-04-24T11:21:47.362+05:30,Phone,1030641,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:21:47.361+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_eb96fa12e9,Javascript,IPv4,Not received,npm,1777008095280.0,Asia/Kolkata,/assets,2026-04-24T11:21:47.039+05:30,2091c197-4bfd-4a35-84b8-40449a3c500b,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Bengaluru,,,,,,True,True,True,True,,,,,,
Not received,3.0,Western,bonds,Not received,ip_eb96fa12e9,no-context,7d3a60f8-279c-4937-8aa0-e05da408cb01,India,IN,/discover,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,533,POSTGRES,,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,804,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_eb96fa12e9,360,Invest in non-market linked investment opportunities,2026-04-24T11:21:49.325+05:30,7,2026-04-24T11:21:49.661+05:30,Phone,1030641,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:21:49.66+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_eb96fa12e9,Javascript,IPv4,Not received,npm,1777008095280.0,Asia/Kolkata,/assets,2026-04-24T11:21:49.324+05:30,2091c197-4bfd-4a35-84b8-40449a3c500b,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Bengaluru,,,,,,True,True,True,True,,,,,,
Not received,3.0,Western ,bonds,Not received,ip_eb96fa12e9,no-context,263fbd58-9a66-47ad-b47a-771cf54c30b9,India,IN,/discover,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,533,POSTGRES,,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,804,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_eb96fa12e9,360,Invest in non-market linked investment opportunities,2026-04-24T11:21:50.7+05:30,8,2026-04-24T11:21:51.057+05:30,Phone,1030641,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:21:51.055+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_eb96fa12e9,Javascript,IPv4,Not received,npm,1777008095280.0,Asia/Kolkata,/assets,2026-04-24T11:21:50.698+05:30,2091c197-4bfd-4a35-84b8-40449a3c500b,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Bengaluru,,,,,,True,True,True,True,,,,,,
Not received,3.0,Wes,bonds,Not received,ip_eb96fa12e9,no-context,2310d340-dd55-4e2a-ad51-7ff432aa0895,India,IN,/assetdetails/best-capital-services-limited/ncd/rcbbc260301/2505,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,533,POSTGRES,,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,804,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_eb96fa12e9,360,Invest in non-market linked investment opportunities,2026-04-24T11:22:11.3+05:30,3,2026-04-24T11:22:11.654+05:30,Phone,1030641,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:22:11.653+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_eb96fa12e9,Javascript,IPv4,Not received,npm,1777008095280.0,Asia/Kolkata,/assets,2026-04-24T11:22:11.299+05:30,2091c197-4bfd-4a35-84b8-40449a3c500b,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Bengaluru,,,,,,True,True,True,True,,,,,,
Not received,3.0,Western ,bonds,Not received,ip_eb96fa12e9,no-context,a294266a-1053-4013-b4bf-f615e73baed4,India,IN,/assetdetails/best-capital-services-limited/ncd/rcbbc260301/2505,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,533,POSTGRES,,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,804,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_eb96fa12e9,360,Invest in non-market linked investment opportunities,2026-04-24T11:22:14.004+05:30,8,2026-04-24T11:22:14.325+05:30,Phone,1030641,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:22:14.324+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_eb96fa12e9,Javascript,IPv4,Not received,npm,1777008095280.0,Asia/Kolkata,/assets,2026-04-24T11:22:14.003+05:30,2091c197-4bfd-4a35-84b8-40449a3c500b,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",0,Bengaluru,,,,,,True,True,True,True,,,,,,
Not received,2.75,1208870161069949,bonds,Not received,ip_4d5893da4c,no-context,c214da4c-f607-4f24-b45c-308297ccd56c,India,IN,/discover,grip invest,393,web,Not received,www.gripinvest.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,CjwKCAjwhqfPBhBWEiwAZo196v4R6P9kP4xiJl_4qSscypZaAUwFYiXk9UhOuqRwZ3sbDhEG01wCFBoC9B0QAvD_BwE,en-IN,https://www.google.com/,Not received,735,POSTGRES,www.google.com,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,873,/assets,google,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_4d5893da4c,392,Invest in non-market linked investment opportunities,2026-04-24T11:27:23.494+05:30,16,2026-04-24T11:27:23.146+05:30,Phone,1811718,Unknown,https://www.gripinvest.in/signup,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,18403652095,Not received,cpc,com.rudderlabs.javascript,GMT+0530,National Capital Territory of Delhi,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:27:23.144+05:30,Reliance Jio Infocomm Limited,ip_4d5893da4c,Javascript,IPv4,Not received,npm,1777010173919.0,Asia/Kolkata,/assets,2026-04-24T11:27:23.492+05:30,a90d6821-aab1-4fdf-b861-06855b85057a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,Delhi,?utm_source=google&utm_medium=cpc&utm_campaign=18403652095&utm_referrer=grip%20invest&gad_source=1&gad_campaignid=18403652095&gbraid=0AAAAACUmGAMcvJd6uUN0Gd_xVqex3VPuD&gclid=CjwKCAjwhqfPBhBWEiwAZo196v4R6P9kP4xiJl_4qSscypZaAUwFYiXk9UhOuqRwZ3sbDhEG01wCFBoC9B0QAvD_BwE,,,,,False,False,False,False,,,,,,
Not received,2.75,Efsl,bonds,Not received,ip_4d5893da4c,no-context,a9e8675e-ae60-46fb-8ef5-7b53116ff0de,India,IN,/discover,grip invest,393,web,Not received,www.gripinvest.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,CjwKCAjwhqfPBhBWEiwAZo196v4R6P9kP4xiJl_4qSscypZaAUwFYiXk9UhOuqRwZ3sbDhEG01wCFBoC9B0QAvD_BwE,en-IN,https://www.google.com/,Not received,767,POSTGRES,www.google.com,asset_search_empty_state,2026-04-24T11:30:12.893+05:30,RudderLabs JavaScript SDK,873,/assets,google,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_4d5893da4c,392,Invest in non-market linked investment opportunities,2026-04-24T11:27:37.31+05:30,4,2026-04-24T11:27:36.966+05:30,Phone,1811718,Unknown,https://www.gripinvest.in/signup,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,18403652095,Not received,cpc,com.rudderlabs.javascript,GMT+0530,National Capital Territory of Delhi,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-04-24T11:27:36.963+05:30,Reliance Jio Infocomm Limited,ip_4d5893da4c,Javascript,IPv4,Not received,npm,1777010173919.0,Asia/Kolkata,/assets,2026-04-24T11:27:37.307+05:30,a90d6821-aab1-4fdf-b861-06855b85057a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,Delhi,?utm_source=google&utm_medium=cpc&utm_campaign=18403652095&utm_referrer=grip%20invest&gad_source=1&gad_campaignid=18403652095&gbraid=0AAAAACUmGAMcvJd6uUN0Gd_xVqex3VPuD&gclid=CjwKCAjwhqfPBhBWEiwAZo196v4R6P9kP4xiJl_4qSscypZaAUwFYiXk9UhOuqRwZ3sbDhEG01wCFBoC9B0QAvD_BwE,,,,,False,False,False,False,,,,,,
